size (bytes),iterations,min_time (seconds),max_time (seconds),avg_time (seconds)
0,1048576,4.3733726501456156e-8,2.663702993393276e-7,7.178701472282834e-8
1,1048576,1.1534776935577224e-6,1.2290022993087969e-6,1.2194887870550195e-6
2,1048576,1.1542049865720678e-6,1.2291947574614565e-6,1.2197372889518767e-6
4,1048576,1.156453769683832e-6,1.2302730770108488e-6,1.2206712472439506e-6
8,1048576,1.1542634124760935e-6,1.227678257942261e-6,1.2183725967408448e-6
16,1048576,1.1566740655897498e-6,1.229540121078065e-6,1.220283325672071e-6
32,1048576,1.195220137596576e-6,1.2701962242134684e-6,1.2607780303956313e-6
64,1048576,1.1916175575257074e-6,1.2568830490125687e-6,1.248663870096271e-6
128,1048576,1.6412348918901843e-6,1.697436223984856e-6,1.690342606425317e-6
256,1048576,1.945617193222488e-6,1.98127728080741e-6,1.9767501640320936e-6
512,1048576,2.0167685766209787e-6,2.044800364493857e-6,2.0411804982419823e-6
1024,1048576,2.429127261163474e-6,2.44380686855218e-6,2.4418845257762925e-6
2048,524288,2.9396144027715387e-6,2.9437143115983307e-6,2.9430724747204893e-6
4096,262144,3.9026556053181665e-6,3.906375411983753e-6,3.905832794187563e-6
8192,131072,6.603901237489982e-6,6.6131646881172415e-6,6.61183478355477e-6
16384,65536,1.2795474624632797e-5,1.2802911468508434e-5,1.2799161975861723e-5
32768,32768,2.480885687255346e-5,2.481973754881871e-5,2.481328921127218e-5
65536,16384,5.006634143066421e-5,5.008701580811077e-5,5.0079380485534836e-5
131072,8192,0.00010038411389159084,0.00010040624609376119,0.00010039736889648119
262144,4096,0.00016433559912110499,0.00016438293334964695,0.00016435997152711667
524288,2048,0.0003003444526366982,0.0003004825209961138,0.0003004152109375058
1048576,1024,0.0005551952773437535,0.000555669020507854,0.0005554389664306578
2097152,512,0.0010660590937500644,0.0010678253164061943,0.00106696957983395
