size (bytes),iterations,min_time (seconds),max_time (seconds),avg_time (seconds)
0,1048576,4.343885612488612e-8,2.660808172225692e-7,5.100115069746478e-8
1,1048576,8.085558649062524e-6,8.096380355834546e-6,8.09583514660606e-6
2,1048576,8.07052606964163e-6,8.081628641131014e-6,8.081040134996329e-6
4,1048576,8.157339017870004e-6,8.168503723143702e-6,8.16792837661481e-6
8,1048576,8.14768601894466e-6,8.158939572333326e-6,8.158264618635047e-6
16,1048576,8.163629478457602e-6,8.174879721638296e-6,8.174358631609574e-6
32,1048576,8.290268226624305e-6,8.301253495213604e-6,8.30059551557902e-6
64,1048576,8.286902573586306e-6,8.297893402096062e-6,8.29724275714286e-6
128,1048576,1.0663712960238898e-5,1.067365261554827e-5,1.0673242397367496e-5
256,1048576,1.185475572203264e-5,1.186512601280537e-5,1.1864404262125688e-5
512,1048576,1.2525926594736614e-5,1.25371764545422e-5,1.2536364582150915e-5
1024,1048576,1.3495798637384502e-5,1.350640020275634e-5,1.3505570511490514e-5
2048,524288,1.5246174940107359e-5,1.5256586473474173e-5,1.5255972490491234e-5
4096,262144,2.0015315483091004e-5,2.0025723293294682e-5,2.0025124159100053e-5
8192,131072,3.1822922439588724e-5,3.1839624519390064e-5,3.183814472055801e-5
16384,65536,3.9091333297723834e-5,3.9110552307059215e-5,3.9105350611212005e-5
32768,32768,6.866662118524929e-5,6.868706900036142e-5,6.868182464409787e-5
65536,16384,0.00012872555548099768,0.00012875268774402426,0.00012874652904699908
131072,8192,0.0002579297200927637,0.0002579683608398553,0.00025795800981140296
262144,4096,0.0005512863139650534,0.0005514223247071459,0.0005513925205001895
524288,2048,0.0010479429116210526,0.0010484531586914952,0.0010483490186004758
1048576,1024,0.0020847470917962907,0.0020867038232425805,0.0020862704600829937
2097152,512,0.0041576800761719546,0.004165443574218164,0.00416371995086688
