size (bytes),iterations,min_time (seconds),max_time (seconds),avg_time (seconds)
0,1048576,4.35658674241562e-8,2.70779592514006e-7,5.1131259620185106e-8
1,1048576,9.620408382414317e-7,9.636904907225888e-7,9.634841395914455e-7
2,1048576,9.56031867981005e-7,9.576812772750595e-7,9.573151586055937e-7
4,1048576,8.879549875260245e-7,8.895639438628226e-7,8.89291847407816e-7
8,1048576,8.913682889941094e-7,8.981384181973643e-7,8.975127254724934e-7
16,1048576,9.538552904126132e-7,9.679020442962496e-7,9.670204696058732e-7
32,1048576,1.2409510450365383e-6,1.322518901825041e-6,1.2989296446442663e-6
64,1048576,1.3409653558732649e-6,1.420980944633218e-6,1.3962282727956336e-6
128,1048576,1.6699985103612867e-6,1.7551153335577652e-6,1.7517805591523111e-6
256,1048576,2.248094687461613e-6,2.322286868095504e-6,2.3187527171670646e-6
512,1048576,2.8362516202934974e-6,2.896480088234423e-6,2.8935090707240925e-6
1024,1048576,3.962901928901465e-6,4.450415126800431e-6,4.226630963414815e-6
2048,524288,6.131320909498728e-6,7.270851711273899e-6,6.708976815580633e-6
4096,262144,1.1062206153868726e-5,1.2942107059475731e-5,1.2011351339101562e-5
8192,131072,2.2657514480598054e-5,2.571491676330918e-5,2.419832408332921e-5
16384,65536,5.9850296508802555e-5,5.988075695802995e-5,5.98746530327828e-5
32768,32768,0.00012612583514402548,0.00012615055050663182,0.00012614378328418927
65536,16384,0.00019617567639159056,0.00019620366204833872,0.00019619456889342386
131072,8192,0.00036114339978025704,0.0003611769281005742,0.00036116405136871774
262144,4096,0.0007297648010254447,0.0007298084726562026,0.0007297889639434844
524288,2048,0.0014707683862305067,0.0014708283164062697,0.0014707979900207644
1048576,1024,0.002944109066406103,0.0029443897558591448,0.0029442053543090613
2097152,512,0.014104477587890643,0.01410644152929702,0.014104919516601552
