size (bytes),iterations,min_time (seconds),max_time (seconds),avg_time (seconds)
0,1048576,2.7790836620338037e-7,3.0063710498817257e-7,2.8427665448189016e-7
1,1048576,9.718575127601184e-6,9.721610077858463e-6,9.721256672710247e-6
2,1048576,9.701194823266553e-6,9.702913620948707e-6,9.702555364251089e-6
4,1048576,9.736234770775557e-6,9.739341717720848e-6,9.73892022746829e-6
8,1048576,9.735766722679267e-6,9.737215603826606e-6,9.73690644290998e-6
16,1048576,9.741345640183128e-6,9.744092289921914e-6,9.743656751006864e-6
32,1048576,1.0741868676185838e-5,1.0745680732727558e-5,1.074519799810503e-5
64,1048576,1.1276342830646486e-5,1.1279987246520298e-5,1.1279593560934295e-5
128,1048576,1.2053270309438056e-5,1.2055806757923032e-5,1.2055466666696464e-5
256,1048576,1.3454597695346988e-5,1.3460046282767152e-5,1.3459549295604632e-5
512,1048576,1.3829098879810216e-5,1.3834771048551358e-5,1.3834137848734431e-5
1024,1048576,1.5686918286317292e-5,1.569177358817313e-5,1.569110571563139e-5
2048,524288,1.8357643537527508e-5,1.836508708762878e-5,1.8364200738965864e-5
4096,262144,2.341839148331244e-5,2.3426840183297503e-5,2.3425495005376458e-5
8192,131072,3.189344249726676e-5,3.190294752499672e-5,3.190037412262016e-5
16384,65536,4.910403956606647e-5,4.9112228927658975e-5,4.9111092783940224e-5
32768,32768,7.312045190435625e-5,7.313391821278138e-5,7.313155745698e-5
65536,16384,0.00012210280364987128,0.00012212589892580776,0.0001221191098403778
131072,8192,0.00021334633911149897,0.00021336919958492295,0.00021335878109741459
262144,4096,0.0003989773176266767,0.00039900221435559824,0.00039899335212698105
524288,2048,0.0008285438955081964,0.000828680707030946,0.0008286258451690892
1048576,1024,0.0016491092363277449,0.0016496334111332778,0.0016494364384154903
2097152,512,0.0032924503124997506,0.0032947701210940816,0.003293852840514854
