size (bytes),iterations,min_time (seconds),max_time (seconds),avg_time (seconds)
0,1048576,2.7700086975103546e-7,2.887970113754342e-7,2.809293653071003e-7
1,1048576,5.141179544449044e-6,5.1425913944244436e-6,5.1417481079399325e-6
2,1048576,5.0830425138467016e-6,5.084511641503969e-6,5.083834575682953e-6
4,1048576,5.086178028107808e-6,5.088983782767502e-6,5.088288096249182e-6
8,1048576,5.084296236039311e-6,5.087129192354474e-6,5.0863905927536246e-6
16,1048576,5.0874157848356356e-6,5.08864393234317e-6,5.088084892303086e-6
32,1048576,3.514451406383471e-5,3.514692825603993e-5,3.514625306215886e-5
64,1048576,3.51668061761843e-5,3.5169515626899876e-5,3.516886035606251e-5
128,1048576,3.5299537305819224e-5,3.530203705120216e-5,3.530139940783419e-5
256,1048576,3.5296679282187664e-5,3.5298967926969085e-5,3.529832852369676e-5
512,1048576,3.534063374139589e-5,3.534301985740572e-5,3.534267220616529e-5
1024,1048576,4.259191058827614e-5,4.2593750954625934e-5,4.2593193386168655e-5
2048,524288,4.346900593182803e-5,4.3472402078622695e-5,4.347174754744294e-5
4096,262144,4.695133099746353e-5,4.6958925819434944e-5,4.6957809082136904e-5
8192,131072,5.499746418771321e-5,5.5005003410384286e-5,5.5003612458003246e-5
16384,65536,6.270401318365492e-5,6.271211308292272e-5,6.271093203022015e-5
32768,32768,7.837152822882769e-5,7.838185867293027e-5,7.838022665686734e-5
65536,16384,9.448506457519767e-5,9.450317095916969e-5,9.449788869474922e-5
131072,8192,0.0001234570828861567,0.0001234734646000657,0.00012346503472142334
262144,4096,0.00018312428393586766,0.00018313528027334713,0.00018313135972588363
524288,2048,0.0003146392211913762,0.00031465228369062515,0.000314647252944846
1048576,1024,0.0005922693867184692,0.0005923206826168315,0.0005922966296691059
2097152,512,0.001144947300780963,0.0011450414160162348,0.0011450071998900975
