size (bytes),iterations,min_time (seconds),max_time (seconds),avg_time (seconds)
0,1048576,4.3515214920024647e-8,2.5330716037754853e-7,7.050675570964502e-8
1,1048576,6.680447893143486e-7,6.684046525954877e-7,6.682506240606279e-7
2,1048576,7.139188051222264e-7,7.14233400344759e-7,7.140927540063816e-7
4,1048576,7.121187124252322e-7,7.125594949720563e-7,7.122880951167064e-7
8,1048576,7.208689231874427e-7,7.215081224442957e-7,7.212034493685363e-7
16,1048576,6.17342738151537e-7,6.192106409071015e-7,6.187759827375493e-7
32,1048576,5.566739740374684e-7,6.313153743745955e-7,6.120457247495579e-7
64,1048576,8.555560722354724e-7,9.278735933306387e-7,9.076464871170933e-7
128,1048576,1.1534192333216045e-6,1.2168543500902352e-6,1.2086964911221032e-6
256,1048576,1.0640538597109293e-6,1.1245382566453754e-6,1.116321298956782e-6
512,1048576,1.3587350454327925e-6,1.4308743619924598e-6,1.4214901974199386e-6
1024,1048576,1.6559098062515026e-6,1.6870036420825573e-6,1.6829115964177864e-6
2048,524288,2.160561344149162e-6,2.20105527877926e-6,2.1951508967877584e-6
4096,262144,3.5595753593444822e-6,3.577848834990432e-6,3.5739300360680793e-6
8192,131072,6.524414360046485e-6,6.545574020385599e-6,6.540805200576569e-6
16384,65536,8.040965515135383e-6,8.05035661315977e-6,8.047180356977982e-6
32768,32768,1.1982575164797091e-5,1.1996278411864375e-5,1.1991414989473315e-5
65536,16384,2.2155756652814888e-5,2.218103234863703e-5,2.2170557106014234e-5
131072,8192,4.416665307616736e-5,4.4227045776357946e-5,4.4199155990608534e-5
262144,4096,8.79332553710803e-5,8.814562573244023e-5,8.80532731018064e-5
524288,2048,0.0001786270244140721,0.00017870301513668238,0.00017867122753905144
1048576,1024,0.0005544723789062539,0.0005549385654297044,0.0005547096274414179
2097152,512,0.001073836753906189,0.0010756386953125405,0.0010747684687500035
