size (bytes),iterations,min_time (seconds),max_time (seconds),avg_time (seconds)
0,1048576,7.632871604212887e-8,3.1930249222433815e-7,1.0707218297059673e-7
1,1048576,9.109159247733256e-7,9.637613687107915e-7,9.498635517232734e-7
2,1048576,8.981011141995232e-7,9.509882474834086e-7,9.374997253820683e-7
4,1048576,9.032924898899619e-7,9.557783600122605e-7,9.421868258294164e-7
8,1048576,9.116594192337679e-7,9.645408722835924e-7,9.509188280860947e-7
16,1048576,9.737232006257202e-7,1.0255130855618688e-6,1.005970264797429e-6
32,1048576,8.204752575124985e-7,8.761719472727414e-7,8.689331503636266e-7
64,1048576,1.0436967967653032e-6,1.0648504575883067e-6,1.0620835727524758e-6
128,1048576,1.3152657694082137e-6,1.3159591541744842e-6,1.3155436139923593e-6
256,1048576,1.411645583315746e-6,1.4120984556942329e-6,1.4118674159617484e-6
512,1048576,1.761633185687339e-6,1.7623777464059742e-6,1.7621401015091576e-6
1024,1048576,2.334904684042627e-6,2.3359542499767905e-6,2.3354181259531426e-6
2048,524288,3.202943337388131e-6,3.209364761946887e-6,3.208304760422831e-6
4096,262144,4.717392386055508e-6,4.729241898648873e-6,4.7270007968863714e-6
8192,131072,1.46999271031234e-5,1.470795153712956e-5,1.4706236723532884e-5
16384,65536,2.6979592576026334e-5,2.6983243426315084e-5,2.6982213945814237e-5
32768,32768,4.7439410265859294e-5,4.744633336351001e-5,4.744401011014254e-5
65536,16384,8.211373560662594e-5,8.211743593022902e-5,8.211577305905493e-5
131072,8192,0.00018614743882494622,0.0001861518423140751,0.0001861492734644976
262144,4096,0.00035124928322005644,0.0003512595656616213,0.00035125472022468074
524288,2048,0.0006753960107772627,0.0006754212322448438,0.0006754087905314066
1048576,1024,0.0013230995574815552,0.0013232141805019637,0.0013231635313637469
2097152,512,0.0028223801777471635,0.0028228541627868253,0.0028226489362879192
