size (bytes),iterations,min_time (seconds),max_time (seconds),avg_time (seconds)
0,1048576,2.3782473945616036e-7,2.4947961997992413e-7,2.436441341042508e-7
1,1048576,5.081474732398855e-6,5.083958829879555e-6,5.083165770918067e-6
2,1048576,5.0233952074049784e-6,5.02734900474624e-6,5.026644774705144e-6
4,1048576,5.0273615503322444e-6,5.030988933564073e-6,5.030360433042142e-6
8,1048576,5.024658095360597e-6,5.028539571762985e-6,5.027981853217136e-6
16,1048576,5.024564311028114e-6,5.027917340277383e-6,5.027404438913266e-6
32,1048576,3.54397927103025e-5,3.544845756149012e-5,3.544775587359039e-5
64,1048576,3.541821456528368e-5,3.5426815357199654e-5,3.5426066309631576e-5
128,1048576,1.0015695365894563e-5,1.0023194418904487e-5,1.0022751303315376e-5
256,1048576,1.0903533670437757e-5,1.0911677995680748e-5,1.0911173952698211e-5
512,1048576,1.2651188366888017e-5,1.2658978624342126e-5,1.2658474400582308e-5
1024,1048576,1.2783678333282763e-5,1.279244180488854e-5,1.2791819669333765e-5
2048,524288,1.4198980560294354e-5,1.4206638988487996e-5,1.4206005450846135e-5
4096,262144,1.6270096393599027e-5,1.6278156101226342e-5,1.6277184844973895e-5
8192,131072,1.901305232994096e-5,1.902055773930463e-5,1.9019341981409156e-5
16384,65536,2.3861295440677586e-5,2.386747413635898e-5,2.3866421290396413e-5
32768,32768,3.424341116331237e-5,3.4247184753431574e-5,3.4245725869172815e-5
65536,16384,5.3266094299403086e-5,5.328050885010892e-5,5.3275430837633074e-5
131072,8192,8.996386108410179e-5,8.997547644046602e-5,8.997035947419074e-5
262144,4096,0.00016263767016640868,0.00016265169238289384,0.00016264584812168085
524288,2048,0.00028821027929670784,0.00028822676416020987,0.0002882190529937714
1048576,1024,0.0005540297744139333,0.000554073985352177,0.0005540513021544792
2097152,512,0.0010845034550781563,0.0010845867187502245,0.0010845412771607523
