size (bytes),iterations,min_time (seconds),max_time (seconds),avg_time (seconds)
0,1048576,2.3302549743654097e-7,2.6895645904542226e-7,2.4219005385041055e-7
1,1048576,5.038080342292641e-6,5.039295199394678e-6,5.038667476415635e-6
2,1048576,5.008656926154605e-6,5.009748252868829e-6,5.009097014963595e-6
4,1048576,5.022906020163171e-6,5.02388476276452e-6,5.02328711947793e-6
8,1048576,5.024470746995253e-6,5.02551400756993e-6,5.025081177592374e-6
16,1048576,5.022115584372745e-6,5.023437965393558e-6,5.02283776867351e-6
32,1048576,5.602279956816469e-6,5.606290272708234e-6,5.604925459087002e-6
64,1048576,5.997503383636536e-6,5.999354390143087e-6,5.998192597538272e-6
128,1048576,6.858564878464209e-6,6.862711532592567e-6,6.861360664397318e-6
256,1048576,7.872813192368703e-6,7.874547534940794e-6,7.873532025336893e-6
512,1048576,8.400054776195496e-6,8.402179105767772e-6,8.401209287165877e-6
1024,1048576,9.417700507162918e-6,9.422781876561209e-6,9.421348429708764e-6
2048,524288,1.217875779914462e-5,1.2181177831645186e-5,1.2180225969019528e-5
4096,262144,1.6492191925068236e-5,1.6500176296236637e-5,1.6496876623987345e-5
8192,131072,2.3927932014476097e-5,2.3931818016073646e-5,2.393010187626725e-5
16384,65536,4.1219263122541224e-5,4.1225908325163334e-5,4.122405160951345e-5
32768,32768,6.674378527831001e-5,6.67586219786965e-5,6.675327979946547e-5
65536,16384,0.00012975298645024995,0.0001297650929565769,0.00012976091691016976
131072,8192,0.0002524355297851364,0.0002524502352294986,0.000252443649349205
262144,4096,0.00042375574829099996,0.0004237762124022562,0.00042376652691649905
524288,2048,0.0008094391791992686,0.0008095149589846945,0.0008094915354156938
1048576,1024,0.0016013611894533375,0.0016016179287109689,0.0016015246221923862
2097152,512,0.0031987124667967604,0.0031996133222656764,0.0031993049824829024
