size (bytes),iterations,min_time (seconds),max_time (seconds),avg_time (seconds)
0,1048576,2.3360243797301102e-7,2.7460546207426843e-7,2.414370929002743e-7
1,1048576,5.1270429124833695e-6,5.130551596642014e-6,5.129761269807856e-6
2,1048576,5.057059630393052e-6,5.06121133613524e-6,5.060228601842979e-6
4,1048576,5.049504219053427e-6,5.05359714221885e-6,5.052918570399338e-6
8,1048576,5.049555105207235e-6,5.053439059255089e-6,5.052647649556336e-6
16,1048576,5.0462847814550354e-6,5.05034459495593e-6,5.049588364362655e-6
32,1048576,3.542587707233799e-5,3.5432391242029173e-5,3.5431123701214575e-5
64,1048576,3.5473441561696554e-5,3.5480989414202944e-5,3.547958153131497e-5
128,1048576,3.556633287143147e-5,3.557334886361132e-5,3.5571896822929296e-5
256,1048576,3.5616677948952164e-5,3.562526868727188e-5,3.562381041348285e-5
512,1048576,3.55567585964202e-5,3.556340055178839e-5,3.556212266933929e-5
1024,1048576,4.267626431178872e-5,4.268518687534394e-5,4.268273970824835e-5
2048,524288,4.356560964966763e-5,4.357609821318523e-5,4.3573360827858116e-5
4096,262144,4.7338927455944793e-5,4.734655330658846e-5,4.734372942807313e-5
8192,131072,5.538130132291168e-5,5.539143001564604e-5,5.538745984554149e-5
16384,65536,6.15829230345864e-5,6.159259666457806e-5,6.158952328825585e-5
32768,32768,7.82263550720818e-5,7.8236254608368e-5,7.82329792337707e-5
65536,16384,9.61037633055925e-5,9.61151882935031e-5,9.61098428821375e-5
131072,8192,0.00012286291003452132,0.0001228792130133216,0.0001228728471832734
262144,4096,0.0001843584982907237,0.00018436948144588683,0.00018436486621854287
524288,2048,0.0003161717167964595,0.00031618538769473403,0.00031617988587949366
1048576,1024,0.0005948462236330387,0.0005948691152340424,0.0005948589265441558
2097152,512,0.0011521096113267237,0.0011521749765623923,0.00115215117095974
